decs	56836	Médicos que se especializan en el tratamiento de ENFERMEDADES DEL SISTEMA ENDOCRINO
decs	56837	gastroenterólogos
decs	56837	hepatólogos
decs	56837	Médicos que se especializan el tratamiento de enfermedades del SISTEMA DIGESTIVO
decs	56838	geriatras
decs	56838	gerontólogos
decs	56838	Médicos especializados en aspectos fisiológicos y patológicos del envejecimiento y los ancianos, incluyendo los problemas clínicos de senescencia y senilidad
decs	56839	nefrólogos
decs	56839	Profesionales médicos calificados que se especializan en el tratamiento de ENFERMEDADES RENALES
decs	56840	neurólogos
decs	56840	Profesionales médicos calificados que se especializan en el tratamiento de ENFERMEDADES DEL SISTEMA NERVIOSO
decs	56841	Médicos especializados en ONCOLOGÍA MÉDICA o sus subespecialidades ONCOLOGÍA POR RADIACIÓN u ONCOLOGÍA QUIRÚRGICA
decs	56841	oncólogos
decs	56842	médicos especialistas en oncología radioterápica
decs	56842	Médicos especializados en el tratamiento del cáncer por RADIOTERAPIA
decs	56842	oncólogos de radiación
decs	56843	oculista
decs	56843	Oculistas
decs	56843	oftalmólogos
decs	56843	Profesionales médicos calificados especializados en el tratamiento médico y quirúrgico de defectos y enfermedades del ojo
decs	56844	Médicos especializados en el tratamiento de trastornos del oído, la nariz y la garganta
decs	56844	otólogos
decs	56844	otorrinolaringólogos
decs	56845	anatomopatólogos
decs	56845	histopatólogo
decs	56845	Histopatólogos
decs	56845	Médicos que evalúan los cambios en la estructura y función celular para diagnosticar los procesos de las enfermedades
decs	56845	patólogos
decs	56846	pediatras
decs	56846	Profesionales médicos calificados especializados en mantener la salud y brindar atención médica a los niños desde el nacimiento hasta la adolescencia
decs	56847	Médicos que se especializan en proporcionar atención médica a los recién nacidos
decs	56847	neonatólogos
decs	56848	Fisiatras
decs	56848	médico rehabilitador
decs	56848	Médicos especializados en el tratamiento de trastornos físicos y lesiones que afectan el cerebro , la médula espinal , los nervios, los huesos , las articulaciones , los ligamentos , los músculos y los tendones
decs	56849	Médicos que se especializan en el tratamiento de los trastornos del SISTEMA RESPIRATORIO , especialmente en el diagnóstico y tratamiento de enfermedades y defectos de los pulmones y del árbol bronquial
decs	56849	neumólogos
decs	56850	Médicos especializados en el uso de rayos X y otras formas de energía radiante para el diagnóstico y tratamiento de enfermedades
decs	56850	radiólogos
decs	56851	Médicos que se especializan en el tratamiento de ENFERMEDADES REUMÁTICAS
decs	56851	reumatólogos
decs	56852	cirujanos ortopédicos
decs	56852	Médicos especializados en métodos médicos , quirúrgicos y físicos utilizados para tratar y corregir deformidades, enfermedades y lesiones del sistema esquelético, sus articulaciones y estructuras asociadas
decs	56852	Ortopedistas
decs	56852	traumatólogos
decs	56853	Médicos especializados en el diagnóstico y tratamiento de enfermedades del tracto urinario en ambos sexos, y el tracto genital en el hombre
decs	56853	urólogos
decs	56854	Personal de Educación
decs	56854	personal docente
decs	56854	Profesionales responsables de enseñar en una institución o lugar de aprendizaje como una escuela, colegio, instituto vocacional o universidad
decs	56855	Docente de Farmacia
decs	56855	Docentes de Farmacia
decs	56855	Personal docente y administrativo con rango académico en una escuela o departamento de farmacia
decs	56855	profesorado de farmacia
decs	56856	maestro de escuela
decs	56856	Maestros
decs	56856	maestros de educación infantil
decs	56856	maestros de educación primaria
